Text,Predicted Label,Probability,True Label,Example Text for True Label
Энди тез барынъыз да   Онынъ шегиртлерине : « Иса тирильди !,xho,0.5566901,ssw,Mhlahlandlela wemphilo yemuntfu  Yihlahle kumnyama kubovu  Kubhukul' emajaha embutfo  Kubhukule tintfombi telibutfo  Kuphumelele banumzane labatimisele  Kuphumelele bomake labatimisele.
2005:s šattai festivála bissehit konseartta garra arvvi geažil. Muhto dál lea festivála rahkánan bures jus dálkedieđáhus doalaš deaivása  muitala Eliassen.,seh,0.5554868,nyu,Ndipo Jezu adacemera ateweri wace khumi na awiri . Na tenepo iye adawapasa mphambvu zakuzula nazo bziwanda na zakulapa matenda .
DPRD DKI Jakarta akan mengundang sejumlah ahli hukum tata negara dan komunikasi politik terkait dugaan pelanggaran Gubernur DKI Jakarta  Basuki Tjahaja Purnama.,aym,0.55480397,ile,Li club esset fundat in li annu 1896. Li colores del club es bordeaux rubi-gris.
Tséłgaii Názhah éí -gi bił hazʼą́  áádóó áadi tʼáá díkwíí bílaʼashdlaʼii kéédahatʼį́.,ckb,0.5542011,kur,"Piştî heyşt mehan  di civîna xwe ya sisiyan de ÎKS (Însiyatîfa Kurdên li Swêdê) wek avahiyeke siyasî hate avakirin. Di meseleya yekitiya  kurdan de ev ne gava pêşiye ku tê avêtin. Berî vê gavê jî gelek hewildayinên hevkarî û yekîtiyan hatibûn dayin  lê di encamê de bi ser neketibûn.     Di nav vê însiyatîfê de  bi pirayî ew kesên ku ji koka siyaseta rêxistinên Kurd tên û kadroyên siyasî yên xwedî tecrube nin. Gelekan ji wan salên xwe danin siyasetê. Ger ev kesan di karê ku danin ber xwe cidî bin  dikarin tesîreke baş li vê pêvajoyê bikin û dikare di sahneya siyaseta Kurd de bibin giraniyekê. Ger mirov li derbasbûyina wan binêre  gelekan  ji wan di derbasbûyina xwe ya siyasî de pir kirinin  lê hindik afirandinin. Ev yeka han jî di siyasetê de hêviyeke xurt na de mirov.    Ger ev gav di peyvê de nemîne û di emel de gavên ber bi çav bên avêtin  şansa wê ya ku bikaribe bibe hêzeke bitesîr  heye. Ger di peyvê de û di çerçeweya civînan de bimîne û di van civînan de hin kes vê zemînê ji xwe re bikin sehaya xwe deşarzkirinê  ew ê ev gav jî wek wan gavên berê nîvqurmiçî bimîne û Kurd careke din jî di warê yekîtî û hevkariyan de  dê di  sinifê de dimînin. Heta civîneke din  -ger hin kes ne bi dilê mirov be jî- komîteyeke bi minet û rica hate hilbijartin. Ger di civîna pêş de ev kes û endamên vê însiyatîfê xwe ji hin tiştan re amade bikin û xwe ji hin qaliban xelas bikin dê bikaribin hêviyê bide. Divê endam û rêvebirên vê însiyatîfê ji bo xatir û ricayê Wezîfeyê wernegirin. Ger di civînên pêş de jî ev awayê ku bi zixt û zordayina hin kesan  an jî ji bo xatirê hin kesan Wezîfe bê wergirtin  ew ê ev mesele negêje derekê.    Biserketin û  nebiserketina karên siyasî di pêvajoya civîn û hibijartina   organan de diyar dibe. Mirov di jiyana xwe ya siyasî de bûye şahidê van tiştan. Ger civîneke siyasî an rêxistinî çê dibe  ji serî heta binî rexne  kêmanî  û tewanbarî yên bêqiyas tên kirin. Bi seetan li ser meseleyan tê rawestandin û bi dehan pêþniyar tên kirin. Gelek caran ji ber hin kesan mirov mejbûr dibe ku ji wan civînan bireve. Gava civîn tê ser xala rojevê ya hilbijartina organan  wê gavê her tişt eşkere dibe. Ew kesên ku mirov ji ber  wan paçan dike guhên xwe  ew xwe li tiştekî nakin xwedî û nabin talibê tu Wezîfeyan. Hin ji wan di minaqaşeyên li ser vê xalê de  ji civînan difiskirînin.     Di civînên ku heta nuha min dîtinin de  ji xêndî îstisnayan  min nedîtiye ku kes bûye talibê Wezîfeyê. Kesî xwe pêşniyarî komîteyan nekiriye. Her gav hin kes ji bo hin kesên din pêşniyaran dikin û di encamê de jî ew ê tên pêşniyar kirin bi minet û rica wazifeyan qebûl dikin. Gava di wê Wezîfeya ku wergirtiye de bi ser nakevin  dibêjin  ""Ji  xwe min nedixwest ez vî karî bikim. Min ji ber filan kes an bêvan kes nekir der"". Ji ber vê rewşê jî gelekan ji xwe re kirinin adet û qilifê ku di pêş de bisernekevin hazir dikin û gava tên pêşniyar kirin  teva ku dilê wan heye jî  bi zaneyî xwe delalî dikin. Ji ber ku wan rêya xwe fahm kirinin. Çawa be hin kes dê wan pêşniyar bikin û ew ê li ber wan bigerin.    Karê siyasî ji bo xatir û minetê nayê kirin. Ew kesên ku ew karên pê re radibin  divê ji riza dilê xwe bikin û ew bi xwe bibe talibê  Wezîfeyan da ku bikaribe ji xelkê jî Wezîfeyan bixwazin. Bê diyar kirin ku ew karê pê re rabûye  ew bi xwe çiqasî baweriyê pê tîne. Ger mirov ji wî karê ku dike ne bawer û ne îqna be  mirov çawa dikare hin kesên din îqna bike? Ger di civîneke din de li gorî îhtiyacên komîteya dê bê hibijartin  însanên ji rizaye dilê xwe  xwe li wazifeyê rakişanînin  wê gavê hêvî û baweriyên mirov dikare xurttir bibe. Mirov dikare bibe yek ji wan kesên aqtîf ê vê prosesê."
Ajo ka grumbulluar një shumë e lojrave në subjekt për të gjetur.,ber,0.5541571,kab,Wissen iwacu ur d-teddimem ara aḥeddur.
Э́ршег () — раськень вирьпусмо чивалгома ёно Мадьяронь Масторсо  Чивалгомо-Дунайтомбале крайсэ Ваш медьесэ ().,aka,0.5533446,twi,Georgina Nkrumah Aboah (wɔ woo no June daa ɛtɔ so 2. Afe 1959) yɛ Ghana mmarahyɛ baguani a ogyina hɔ ma Asikuma-Odoben- Brakwa a ɛwɔ mfinfin mantam mu.
2 Soki nazali mopostolo te mpo na bato mosusu  kasi mpo na bino  ya solo  nazali penza mopostolo. Pamba te  bino bozali elembo ya mosala na ngai ya kimopostolo kati na Nkolo.,acm,0.54877245,apc,@Ranooma91 عسيرة هي الاغنية حسيت تويتر بالابيض والاسود 😂 وشوية تشويش
བེ་ལུསི་:(_V),tgl,0.54844266,fil,Panawagan niya sa pamahalaan na bigyang halaga ang kanilang ipinagkakaloob na serbisyo sa mga mananakay sa halip na paboran at pagsilbihan ang mga mayayamang gumagamit ng pribadong sasakyan.
Luágu ában wéyu   queí buri ladaǘnrün ǘrüwa rábounwéyu   ába lasáliragun ában láni Búngiu ánjeli lun   furáangu   ába laríñagun lun . — ¡ Cornélio !,wln,0.54830766,war,An Ibituruna amo in usa ka munisipalidad ha estado han Minas Gerais han Brasil.
Nie ma lepszej partii niż lord.,hrv,0.5482262,srp,Bila sam u Jerusalimu i Rimu u Kelnu i i Santjagu de Komposteli.
Llwyn neu brysgwydden o'r rhywogaeth COFFEA yw planhigyn coffi. O'r 60 planhigyn gwahanol mae yna ddau pwysig;- COFFEA ARABICA  planhigyn arabica a COFFEA CANEPHORA  planhigyn robusta. Mae gan y planhigyn flodau bach gwyn gyda 5 neu 6 petal  yn debyg i'r siasmin. Fe fydd y ceirios yn dechrau'n wyrdd  wedyn fe fyddyn nhw'n troi'n felyn ac yn goch. Mae dwy garreg yn y geiriosen wedi eu gwahanu gan rhych. Hwn ydy'r ffäen goffi. Gellir gweld y dail  y blodau a'r ceirios ar y planhigyn ar yr un pryd.,vls,0.54708135,zea,Dat oor d' as 't woord dat d'rop volg mee 'n klienker begint.
Ere uw rogon e pi’in yad ba gonop? Ara pi’in nib tolang e sukul rorad? Ara pi’in yad ba salap i lu’ag murung’agen ban’en u roy u fayleng? I Got e ke dag ni gonop nu roy u fayleng e balyang!,iku,0.5467469,div,މާކިން ބައްޕަ ކުރިމަތީ އިށީންދެ ޓީވީއަށް ނަޒަރު ހުއްޓާލައިގެން އިންދާ ބައްޕަ ޓީވީގެ އަޑު މަޑުކޮށްލިއެވެ.
assalamu alaykum  yahxemu sila man atuxtin  selanegmasulateglaha aza bolup atuxta tarmak orun belan setep qekerai digan meneg bazar eqex ta alay dilekem ba te,srp,0.54667217,bos,Ne idu. I to je dobro.
Oga Saraki wey be di oga for PDP/Atiku presidential campaign council  tok dis one for interview wit Channels TV  say loss of live sake of terrorism don increase  economy don worse  and fight against corruption no dey from 2015 wen Buhari enta.,kur,0.5460994,ckb,کەناڵی تڵوع نیوزی ئەفغانی بڵاویکردەوە، سەرۆکی وڵاتەکە دەستیلەکارکیشایەوە و وڵاتی بەجێهێشت.
Kecernaan kering puero dengan inokulasi MVA lebih tinggi dibanding tanpa MVA.,frr,0.5455872,zea,Dat oor d' as 't woord dat d'rop volg mee 'n klienker begint.
Puniki ngicénin ngengat gelap pamargi sané becikan mangda prasida setata maurip pacang nadosang pianak ipun marwarna gelap  miwah wantah limang dasa tiban sesukat ngengat gelap matangkap  sampun akéh ngengat ring industri Manchester marwarna gelap.,ind,0.54466146,sun,Osaka fu  Osaka si  Nishinari ku  Haginochaya  1-2-20
आसमान या आकाश उ सब कुछ ह जवन पृथ्वी के धरातल से ऊपर बा  इ में वायुमंडल आ अंतरिक्ष भी सम्मिलित बा।,pam,0.54289097,sco,Rice served on the staff o the Naitional Security Cooncil an as Assistant Secretary o State for African Affairs durin Preses Bill Clinton 's seicont term.
There was no such period in his work.,seh,0.54285544,nyu,Ndipo Jezu adacemera ateweri wace khumi na awiri . Na tenepo iye adawapasa mphambvu zakuzula nazo bziwanda na zakulapa matenda .
Norton: zif in tat: Ohio  in Lamerikän.,tgl,0.5426182,bik,Sinda masirbe bilang ejemplo asin inspirasyon sa ibang mga Bicolano  idinugang pa kan regional director.
23 DecemberLEENCI HAQA ISAA DHABE RAFEE HIN BEEKU HALKANII GUYYAA FALMEE HANGA HAQA ISAA GONFATUU GALEE HIN TAA’U!,cat,0.5423547,kat,REEC: 1.ACCURL ყოველთვის უზრუნველყოფს მაღალხარისხიან მანქანას  როგორც ვიცით  უცხოური ბაზარი უფრო ძნელია და ძნელია  ვიდრე შიდა ბაზარზე  რადგან გაყიდვების შემდეგ ფასების ზრდის გამო  ასე რომ  ყოველთვის  ჩვენი მანქანა აქვს საკმარისი ხარისხის სტანდარტი იმისათვის  ვიდრე რეალური გარანტიის პერიოდი. ამ გზით  ჩვენ გადავარჩენთ ბევრს და წინასწარ ვფიქრობ კლიენტებს.
Para sa ila tingog ini sang Dios.,hrv,0.54123354,bos,Ne idu. I to je dobro.
Az elmúlt 38 000 évben a kolóniákon felhalmozódott fosszilis tojáshéjak stabil izotópvizsgálata feltárta  hogy 200 évvel ezelőtt hirtelen változás állt be az Adélie-pingvin étrendjében  a hal alapú étrendet felváltotta a krill.,vec,0.5407604,ita,A metà degli anni settanta del XX secolo  i designer sovietici contavano sull'aumento dei volumi di produzione  creando una produzione seriale di nuovi articoli.
ድምፃዊ ቴዎድሮስ ካሳሁን (ቴዲ አፍሮ) ሐሙስ ህዳር 25/2007 ዓም ወደ አውሮፓ የነበረው ጉዞ እገዳ ምክንያት እስካሁን አልታወቀም።,frr,0.53785557,jam,Indoniija a wah savrin konchri a Ieja. Di papyulieshan a di konchri a 258 milian (2016)  wan a di ten muos papilos konchri ina di wol. Wan a di bigis ailan nieshan ina da wol.
Otru de los executivos del grupu Lee Myung,dtp,0.5370889,min,Hercostomus amoenum adolah sabuah langau dari famili Dolichopodidae. Spesies ko juo marupokan bagian dari ordo Diptera  kelas Insecta  filum Arthropoda  dan kingdom Animalia.
Judas  je huɨdibɨ anajty cɨ̈yejcp Jesús  tɨ anajty jayɨjp yecy tüg ijxpejt huɨdibɨ mɨɨd jëbɨ ajcxy ijxcapy Jesús. Jadu'n jayɨjp Judas ycapxtuñ mɨɨd je' ajcxy  e ymɨnañ: ―Je jäy huɨdibɨ anajty ndzücxypɨch  yɨ' je' Jesús. Májtzcɨx.,uzb,0.5369848,uzn,InterFutbol газетаси блоги Олимпия ўйинлари совриндорларига пул мукофотлари ва Malibu автомобиллари топширилди (Тўлиқ шарҳ) Пойтахтимиздаги “Олимпия шон-шуҳрати” музейида Рио-2016 қахрамонларини тақдирлаш маросими бўлиб ўтди.
08 « Aibreán « 2012 « Chiroblog Chiroblog phlé agus a mhalartú ar sciatháin leathair Archive for April 8th  2012 Africhiro : chiroptérologique ar expedition san Afraic Dé Domhnaigh  April 8th  2012 Tá go leor fós a thuiscint mar gheall ar an chiroptérofaune de Iarthar na hAfraice  lena n-áirítear an dáileadh agus éiceolaíocht na mamaigh.,ara,0.5367282,arb,وَمَا أَصْدَقَ الْقَوْلَ: “إِنْ كُنَّا قَدْ مُتْنَا مَعَهُ، فَسَوْفَ نَحْيَا أَيْضاً مَعَهُ؛
Ne  den e kosi Masaa Gadu  di de a tapu fu a gaan sitaafu pina di den be e pina  anga fu di den yoyo soo di be booko a den sikin. Ma  toku den á daai den libi fika den sani di den be e du.,ind,0.53557545,zlm,Di sebelah barat haruslah ada panji-panji pasukan Efraim menurut pasukan mereka. Pemimpin bani Efraim ialah Elisama anak Amihud.
Di 1945an de tevlî wan bû û heta 1958-an ma.,ind,0.53161716,zlm,Di sebelah barat haruslah ada panji-panji pasukan Efraim menurut pasukan mereka. Pemimpin bani Efraim ialah Elisama anak Amihud.
A va nga kumi xihoxo eka yena hikuva Daniel a yingisa hosi (Hosi).,frr,0.5309419,bis,Thongchai McIntyre (boen 1958 − ) em i bin wan man blong singsing blong Thailand.
De latex weurt vervolges gefilterd en verdónd mit water.,pis,0.53046465,rop,Ai garra kilim ol yu buligimob weya bin fidimbat wansaid langa det riba en nomo eni pipul o enimul kaan meigimbat det woda dardiwan igin  
Ol uzas ulo per eliminar rivali qua inter-luktar por kontrolar punto di aqua  per desembarasas di enemiki e per tuar lua raptaji  acelerinta tale la proceso di evoluciono.,ltz,0.52971,tgl,Channel Housemaid Pagtatalik Mga pelikula MGA KATEGORYA MGA PAGHAHANAP TUBES BIDA SA PORNOGRAPIYA
Оларның соонда Ай Хууӌын Ахсах сӱмекчінімнең Алтын стол хатап тартып Ас-суғ хатап турғысханнар,kmb,0.5294766,lug,Yasabye aba kkampuni ya Safinet okutereeza ebintu ebisinga omuli; okuzimba kaabuyonjo ezimala n’okuteekako olukomera.
זיין טאטע ר' אייזיק האט גענומען זייער שווער דעם טויש פון זיין זון און איז געווארן א פארברענטער וויזניצער חסיד פון מאנסי רבין  דאס איז געווען א גרויסער טויש פון טאטען זייענדיג א סאטמאר'ער וואס האלט נישט פון קיין רעביס.,bsb,0.5278287,ceb,Ang Ponta do Cabra nahimutang sa pulo sa Ilha de São Miguel.
Nümakalaka Jesús joo nümüin chi sülaülashikai surulaat : — Anakaja pu'unüle . Aneechi joo chi püchepchiakai nütüma Maleiwa süka pünoujain sünain anainjachin nia tatüma — nümakalaka Jesús nümüin . Je chi nüchepchiakai   anaichipa nia wanaa ma'i sümaa naashajaain Jesús nümaa chi sülaülashikai surulaat .,ast,0.5276163,uig,پورت خېىدېنCity in Alaska  United States
ar Priz Imram  ur priz barzhoniezh vrezhonek  diwar anv oberenn Maodez Glanndour,vec,0.526902,ita,A metà degli anni settanta del XX secolo  i designer sovietici contavano sull'aumento dei volumi di produzione  creando una produzione seriale di nuovi articoli.
Mbwenye pisafunika kuti akhale munthu wakutambira alendo  xamwali wa udidi  wakukhurudzika  wakulungama  wakulemedza pyakuphembera  pontho akhale munthu wakuphata ntima.,ngl,0.5254888,tur,Tom'un  Mary'nin ondan satın almasını istediği her şeyi maaşıyla almaya gücü yetmez.
Stemma del Comune di Caltabellotta - Courtesy http://digilander.,oss,0.52490497,myv,Сонзэ ялаксонзо  - Роджер Джозеф Бошкович  - ульнесь содавикс физик  тештень содый  математикань содый  философ  сёрмадыця  Пазонь содый  Иезуит  эрудит. Кучнызь омбомасторга тевень ветямо. Сонзэ лият ялаксонзо -  латинэнь келень содый Баро Бошкович ды сёрмадыця Петар Бошкович путсть ламо вийть Хорватиянь культурань кепедеманень. Бошковичень шкасто эрясть Мария Беттера-Димитрович  Лукреция Богашинович  Джулия Бунич  Нада Бунич ды Катарина Зринска.
